Kenny Thomas,79,3,632,27.4,3.7,4.2,7.9,3.6,3.9,7.5,0.1,0.3,0.4,1.9,0.8,2.7,2.3,4.6,6.9,1.5,0.8,0.4,1.7,2.5,9.3,12.2
Kenny Walker,80,3,448,20.2,2.8,2.9,5.7,2.8,2.8,5.6,0,0.1,0.1,1.4,0.5,1.9,1.7,2.3,4,0.7,0.5,0.7,0.8,2.6,7,8.7
Kenny Williams,81,3,260,11.2,2.1,2,4.1,2.1,2,4.1,0,0.1,0.1,0.6,0.3,0.9,1.2,1.5,2.7,0.6,0.3,0.6,0.5,1.4,4.8,6.1
Kent Bazemore,77,1,351,18.7,2.7,3.7,6.4,1.8,2.1,3.9,0.9,1.6,2.5,1.1,0.5,1.6,0.3,2.5,2.8,1.5,0.9,0.4,1.2,1.7,7.4,7.6
Kent Benson,82,5,529,23.2,3.7,3.8,7.5,3.7,3.7,7.4,0,0.1,0.1,1.4,0.4,1.8,1.8,3.9,5.7,1.7,0.8,0.9,1.5,2.8,8.8,12.2
Kenton Edelin,80,3,10,14.3,0.4,0.9,1.3,0.4,0.9,1.3,0,0,0,0.3,0.5,0.8,0.8,1.8,2.6,1,0.5,0.4,0.3,3.9,1.1,3.9
Kenyon Martin,81,3,757,30.6,5.1,5.5,10.6,5,5.2,10.2,0.1,0.3,0.4,2,1.2,3.2,1.7,5.1,6.8,1.9,1.2,1.1,1.7,3.3,12.3,14.9
Keon Clark,83,3,353,22.6,3.3,3.4,6.7,3.3,3.3,6.6,0,0.1,0.1,1.5,0.8,2.3,1.9,4.1,5.9,0.9,0.5,1.6,1.3,2.9,8.2,11.6
Kermit Washington,80,3,179,29.3,4.4,3.6,8,4.4,3.5,7.9,0,0,0,2.4,1.5,3.9,3.4,5.9,9.3,1.9,1,1.3,1.9,3.5,11.3,17.9
Kerry Kittles,77,1,507,33.4,5.5,7,12.5,4.1,4.8,8.9,1.4,2.2,3.6,1.8,0.5,2.3,1,2.9,3.9,2.6,1.6,0.4,1.2,1.8,14.1,13.9
Kevin Brooks,78,3,126,8.2,1.4,2,3.4,1.3,1.6,2.9,0.1,0.4,0.5,0.5,0.1,0.6,0.3,0.8,1.1,0.4,0.1,0,0.5,0.7,3.3,2.3
Kevin Burleson,75,1,39,8.7,0.6,1.7,2.3,0.3,0.6,0.9,0.3,1.1,1.4,0.4,0,0.4,0.1,0.6,0.7,1.2,0.7,0.1,0.6,1.6,1.8,2.2
Kevin Duckworth,84,5,684,25.5,4.7,5.3,10,4.7,5.3,10,0,0,0,2.4,0.9,3.3,2,3.8,5.8,0.9,0.5,0.5,1.8,3.2,11.8,11.5
Kevin Durant,81,3,703,37.4,9.2,9.7,18.9,7.4,6.7,14.1,1.8,2.9,4.7,7,1,8,0.8,6.4,7.2,3.8,1.2,1,3.2,1.9,27.2,26.6
Kevin Edwards,75,1,604,25.4,4.4,6,10.4,4.1,5.4,9.5,0.3,0.6,0.9,1.9,0.4,2.3,0.9,1.9,2.7,2.7,1.4,0.3,1.9,1.7,10.9,9.7
Kevin Gamble,77,3,649,22.4,3.9,4,7.9,3.6,3.3,6.9,0.4,0.6,1,1.2,0.3,1.5,0.6,1.7,2.2,2,0.7,0.3,0.9,1.9,9.5,9.6
Kevin Garnett,83,3,1462,34.5,7.2,7.3,14.5,7.1,6.9,14,0.1,0.3,0.4,3.3,0.9,4.2,2.2,7.8,10,3.7,1.3,1.4,2.2,2.4,17.8,23.9
Kevin Grevey,77,1,394,24,4.3,5.5,9.8,3.9,4.8,8.7,0.4,0.7,1.1,2.1,0.4,2.5,0.7,1.4,2.1,2.1,0.6,0.2,1.2,1.8,11.1,9
Kevin Henderson,76,1,22,10.7,1.1,1.7,2.8,1.1,1.6,2.7,0,0,0,0.8,0.5,1.3,0.5,0.6,1.1,1.5,0.4,0,1,1.6,3,2.9
Kevin Johnson,73,1,735,34.1,6.1,6.4,12.5,5.9,5.8,11.7,0.2,0.5,0.7,5.4,1,6.4,0.7,2.6,3.3,9.1,1.5,0.2,3.1,2.1,17.9,21.6
Kevin Jones,80,3,32,10.4,1.3,2,3.3,1.3,2,3.3,0,0,0,0.3,0.2,0.5,1.2,1.3,2.4,0.3,0.3,0.2,0.3,0.8,3,3.7
Kevin Kunnert,84,5,94,14.7,1.8,2.2,4,1.8,2.2,4,0,0,0,0.8,0.4,1.2,1.6,3.3,4.9,1.2,0.3,0.6,1.2,2.7,4.5,7.7
Kevin Loder,78,3,148,14.1,2.5,2.8,5.3,2.4,2.8,5.2,0,0.2,0.2,0.9,0.5,1.4,0.8,1.5,2.3,1.2,0.5,0.3,1,1.8,5.9,5.7
Kevin Love,82,3,576,32.6,6.1,7.7,13.8,4.6,4.9,9.5,1.5,2.7,4.2,4.7,1,5.7,3.1,8.4,11.5,2.4,0.7,0.5,2,2.1,18.4,22.9
Kevin Lynch,77,1,95,12,1.3,1.7,3,1.3,1.6,2.9,0,0.1,0.1,0.6,0.3,0.9,0.4,0.8,1.3,1.1,0.5,0.2,0.7,1.6,3.3,3.7
Kevin Martin,79,1,714,30.2,5.4,6.9,12.3,3.8,4.4,8.2,1.6,2.6,4.2,5,0.7,5.7,0.6,2.6,3.2,1.9,0.9,0.1,1.7,1.9,17.4,14.1
Kevin McHale,82,3,971,31,7,5.7,12.7,7,5.5,12.5,0,0.2,0.2,3.7,1,4.7,2.4,4.9,7.3,1.7,0.4,1.7,1.9,2.8,17.9,20.4
Kevin McKenna,77,1,243,14.2,2,3,5,1.6,2.2,3.8,0.4,0.8,1.2,0.9,0.2,1.1,0.4,0.9,1.3,1.4,0.8,0.1,0.8,2,5.4,5
Kevin Murphy,77,1,17,3.1,0.4,1.2,1.6,0.4,1,1.4,0.1,0.2,0.3,0,0,0,0,0.2,0.2,0.1,0.1,0,0.2,0.2,0.9,-0.1
Kevin Ollie,76,1,662,15.6,1.3,1.8,3.1,1.3,1.8,3.1,0,0,0,1.2,0.3,1.5,0.2,1.3,1.5,2.3,0.5,0,0.7,1.2,3.8,5.3
Kevin Porter,72,1,162,26.4,4.1,4.2,8.3,4.1,4.1,8.2,0,0.1,0.1,1.9,0.5,2.4,0.4,0.9,1.3,7.6,1.1,0.1,2.7,2.9,10.2,12.9
Kevin Pritchard,75,1,94,12,1.3,1.9,3.2,1.2,1.5,2.7,0.1,0.4,0.5,1,0.3,1.3,0.2,0.8,1,1.6,0.4,0.1,0.9,1.6,3.6,3.6
Kevin Restani,81,3,193,17.9,3.1,3,6.1,3,2.9,5.9,0,0.2,0.2,1.1,0.3,1.4,1.3,2.2,3.5,1.5,0.4,0.2,1.1,1.8,7.2,8.3
Kevin Salvadori,84,5,39,6.2,0.3,0.9,1.2,0.3,0.9,1.2,0,0,0,0.4,0.2,0.6,0.3,0.9,1.2,0.3,0.1,0.6,0.4,0.7,1.1,1.8
Kevin Seraphin,81,3,423,15.2,2.7,2.8,5.5,2.7,2.8,5.5,0,0,0,0.6,0.2,0.8,1.2,2.3,3.5,0.6,0.2,0.7,1.1,2.1,5.9,6.8
Kevin Stacom,75,1,7,12.9,2,2.9,4.9,1.9,2.7,4.6,0.1,0.2,0.3,0.1,0.2,0.3,0.3,0.7,1,1,0.1,0,1.3,0.9,4.3,2
Kevin Thompson,83,5,14,4.1,0.4,0.6,1,0.4,0.5,0.9,0,0.1,0.1,0.1,0,0.1,0.5,0.4,0.9,0.2,0,0.1,0.4,0.8,0.9,1.1
Kevin Williams,74,1,260,11.3,1.9,2.5,4.4,1.9,2.4,4.3,0,0.1,0.1,1.1,0.2,1.3,0.6,0.8,1.4,1.2,0.6,0.1,1,2.2,4.9,4.5
Kevin Willis,84,3,1424,26.9,5,5.2,10.2,5,5.1,10.1,0,0.1,0.1,2.1,0.9,3,2.9,5.5,8.4,0.9,0.7,0.5,1.8,2.9,12.1,14.7
Kevinn Pinkney,82,3,6,16.7,2,2.5,4.5,1.8,2.4,4.2,0.2,0.1,0.3,1,0.5,1.5,1.2,1.3,2.5,0.8,0.5,0.5,0.7,2,5.2,5.8
Kevon Looney,81,3,58,8.1,1,1,2,1,0.8,1.8,0.1,0.1,0.2,0.4,0.2,0.6,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.1,2.5,4.5
Keyon Dooling,75,1,728,19.4,2.5,3.5,6,1.9,2.3,4.2,0.6,1.2,1.8,1.4,0.3,1.7,0.2,1.1,1.3,2.2,0.6,0.1,1.1,1.7,7,6.3
Khalid El-Amin,70,1,50,18.7,2.3,3.9,6.2,1.7,2.8,4.5,0.6,1.1,1.7,1.1,0.3,1.4,0.4,1.2,1.6,2.9,1,0,1.1,2,6.3,6.5
Khalid Reeves,75,1,277,21.1,2.7,3.8,6.5,1.8,2.3,4.1,0.8,1.5,2.3,1.6,0.6,2.2,0.6,1.5,2.1,3.2,0.8,0.1,1.6,2.3,7.8,8
Khris Middleton,80,3,296,30.6,5.1,6.2,11.3,3.6,4.1,7.7,1.5,2.1,3.6,2.2,0.3,2.5,0.6,3.3,3.8,2.7,1.3,0.2,1.7,2.6,13.8,13.6
Kiki Vandeweghe,80,3,810,30.3,7.6,6.8,14.4,7.3,6.4,13.7,0.3,0.4,0.7,4.3,0.6,4.9,1.1,2.3,3.4,2.1,0.6,0.3,1.6,1.9,19.7,17.1
Kim English,78,1,41,9.9,1,1.7,2.7,0.7,0.8,1.5,0.3,0.9,1.2,0.5,0.2,0.7,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2.9,2.5
Kim Hughes,83,5,123,13.8,1,1.2,2.2,1,1.2,2.2,0,0,0,0.1,0.2,0.3,1.4,2.3,3.7,0.9,0.8,0.9,0.8,2.4,2.2,6.3
Kirk Haston,81,3,27,5,0.5,1.6,2.1,0.5,1.4,1.9,0,0.2,0.2,0.2,0.2,0.4,0.2,0.8,1,0.3,0,0.2,0.4,0.7,1.2,0.5
Kirk Hinrich,76,1,879,30.7,4,5.7,9.7,2.7,3.4,6.1,1.3,2.3,3.6,1.6,0.4,2,0.4,2.6,2.9,4.8,1.1,0.3,1.8,2.8,10.9,12.1
Kirk Penney,77,1,6,5,0.3,1.2,1.5,0.2,0.6,0.8,0.2,0.5,0.7,0,0,0,0,0.3,0.3,0.3,0.2,0,0.8,0.2,0.8,-0.3
Kirk Snyder,78,1,211,16.8,2.3,3,5.3,1.9,2.1,4,0.4,0.9,1.3,1.2,0.6,1.8,0.7,1.6,2.3,1.1,0.4,0.3,1,1.6,6.3,5.8
Kiwane Garris,74,1,31,8,0.8,1.6,2.4,0.6,1.3,1.9,0.2,0.3,0.5,0.6,0.2,0.8,0.1,0.5,0.6,1,0.2,0,0.5,0.7,2.3,1.8
Klay Thompson,79,1,464,32.7,7.1,8.5,15.6,4.2,4.6,8.8,2.9,3.9,6.8,2.1,0.3,2.4,0.4,2.9,3.3,2.3,0.9,0.5,1.7,2.2,19.1,15.6
Kobe Bryant,78,1,1346,36.1,8.7,10.8,19.5,7.3,8,15.3,1.4,2.7,4.1,6.2,1.2,7.4,1.1,4.1,5.2,4.7,1.4,0.5,3,2.5,25,21.9
Korleone Young,79,3,3,5,1.7,1.6,3.3,1.3,0.7,2,0.3,1,1.3,0.7,0,0.7,0.7,0.7,1.3,0.3,0,0,0.3,1,4.3,3.9
Kornel David,81,3,109,14.5,1.8,2.3,4.1,1.8,2.3,4.1,0,0,0,1.3,0.4,1.7,1,1.8,2.8,0.6,0.4,0.2,0.8,1.6,5,5.5
Kosta Koufos,84,5,573,16.4,2.5,2.3,4.8,2.5,2.3,4.8,0,0,0,0.6,0.5,1.1,1.7,3.2,4.9,0.4,0.4,0.8,0.7,2.1,5.7,8.7
Kosta Perovic,86,5,7,5.4,0.4,1,1.4,0.4,1,1.4,0,0,0,0.6,0.3,0.9,0.9,1,1.9,0.1,0,0.3,0.1,0.9,1.4,2.3
Kostas Papanikolaou,80,3,69,15.8,1.3,2.5,3.8,0.8,1,1.8,0.6,1.4,2,0.3,0.2,0.5,0.7,1.6,2.3,1.5,0.6,0.3,1.1,1.4,3.6,4.6
Kris Dunn,76,1,78,17.1,1.5,2.5,4,1.2,1.9,3.1,0.3,0.6,0.9,0.5,0.3,0.8,0.3,1.8,2.1,2.4,1,0.5,1.1,2.3,3.8,5.9
Kris Humphries,81,3,800,17.8,2.6,3,5.6,2.5,2.9,5.4,0.1,0.1,0.2,1.4,0.6,2,1.7,3.7,5.4,0.7,0.4,0.6,0.9,1.8,6.7,9.3
Kris Joseph,79,3,10,5.4,0.2,1.2,1.4,0.2,0.9,1.1,0,0.3,0.3,0.5,0.3,0.8,0.1,0.6,0.7,0.1,0.3,0,0.2,0.3,0.9,0.3
Kristaps Porzingis,87,3,138,30.5,5.9,7.7,13.6,4.5,5,9.5,1.4,2.6,4,2.9,0.7,3.6,1.8,5.5,7.3,1.4,0.7,1.9,1.7,3.3,16.1,17.4
Kurk Lee,75,1,48,5.5,0.4,1.1,1.5,0.3,0.9,1.2,0.1,0.2,0.3,0.5,0.1,0.6,0.1,0.5,0.6,0.7,0.2,0,0.4,0.8,1.4,1.3
Kurt Nimphius,82,5,564,20.3,2.6,2.7,5.3,2.6,2.7,5.3,0,0,0,1.2,0.7,1.9,1.6,2.8,4.4,1.2,0.3,1.2,1,2.9,6.4,9.1
Kurt Rambis,80,3,880,18.5,2,1.8,3.8,2,1.8,3.8,0,0,0,1.1,0.5,1.6,1.9,3.8,5.6,1.1,0.9,0.5,1.2,2.3,5.2,9.8
Kurt Thomas,81,3,1110,24.5,3.5,3.6,7.1,3.4,3.7,7.1,0,0,0,1.2,0.3,1.5,1.7,4.9,6.6,1.1,0.7,0.8,1.1,3.2,8.1,12.2
Kwame Brown,83,3,607,22.1,2.5,2.6,5.1,2.5,2.6,5.1,0,0,0,1.6,1.3,2.9,1.8,3.7,5.5,0.9,0.5,0.6,1.3,2.3,6.6,8.9
Kyle Anderson,81,3,183,14.3,1.4,1.8,3.2,1.3,1.5,2.8,0.2,0.3,0.5,0.6,0.2,0.8,0.3,2.5,2.9,1.3,0.7,0.3,0.6,1,3.7,6.3
Kyle Korver,79,1,1031,26.5,3.4,4.4,7.8,1.5,1.7,3.2,2,2.6,4.6,1.1,0.2,1.3,0.3,2.8,3.1,1.8,0.7,0.3,1.1,2.1,10,10.3
Kyle Lowry,72,1,713,30.9,4.6,6.2,10.8,3,3.4,6.4,1.6,2.8,4.4,3.5,0.9,4.4,0.8,3.2,4.1,5.8,1.4,0.3,2.2,2.7,14.3,16.6
Kyle Macy,75,1,551,25.9,3.9,4,7.9,3.6,3.2,6.8,0.3,0.7,1,1.3,0.2,1.5,0.6,1.6,2.2,4,1.1,0.1,1.3,2,9.5,11.5
Kyle O'Quinn,82,3,321,14.5,2.3,2.4,4.7,2.3,2.1,4.4,0.1,0.2,0.3,0.8,0.2,1,1.4,3.2,4.6,1.2,0.4,1,1,2.1,5.5,9.2
Kyle Singler,80,3,344,22.5,2.4,3.4,5.8,1.6,1.8,3.4,0.9,1.5,2.4,1,0.2,1.2,0.9,2,3,0.8,0.6,0.3,0.8,2.1,6.7,7.1
Kyle Weaver,78,1,73,18.9,1.8,2.4,4.2,1.3,1.2,2.5,0.6,1,1.6,0.7,0.3,1,0.5,1.7,2.2,1.6,0.8,0.5,1.1,1.3,5,6.5
Kyle Wiltjer,82,3,14,3.1,0.3,0.7,1,0,0.1,0.1,0.3,0.6,0.9,0.1,0,0.1,0.3,0.4,0.7,0.1,0.2,0.1,0.4,0.3,0.9,0.9
Kyrie Irving,75,1,381,34.2,7.9,9.4,17.3,6,6.3,12.3,1.9,3.1,5,3.9,0.6,4.5,0.7,2.6,3.4,5.5,1.3,0.3,2.7,2.2,21.6,19.4
Kyrylo Fesenko,85,5,135,8.2,0.9,1,1.9,0.9,1,1.9,0,0,0,0.4,0.6,1,0.7,1.3,2,0.3,0.1,0.4,0.5,1.7,2.3,3
LaBradford Smith,75,1,183,17.1,2.7,3.4,6.1,2.5,3.1,5.6,0.2,0.4,0.6,1.2,0.3,1.5,0.5,1,1.5,2.2,0.8,0.1,1.2,2,6.7,6.3
Lamar Odom,82,3,961,33.4,5,5.8,10.8,4.3,4.3,8.6,0.7,1.5,2.2,2.6,1.1,3.7,1.9,6.5,8.4,3.7,0.9,0.9,2.3,3,13.3,18
Lamar Patterson,77,1,40,10.9,0.8,1.6,2.4,0.5,0.5,1,0.3,1.1,1.4,0.5,0.1,0.6,0.1,1.3,1.4,1.1,0.3,0.1,0.7,1.3,2.3,2.8
LaMarcus Aldridge,83,3,794,34.7,7.8,8.1,15.9,7.6,8,15.6,0.1,0.3,0.4,3.4,0.9,4.3,2.6,5.7,8.3,1.9,0.8,1,1.6,2.5,19.1,20.3
LaMark Baker,73,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2
Lamond Murray,79,3,736,25.1,4.3,5.6,9.9,3.5,4.4,7.9,0.7,1.3,2,2,0.7,2.7,1.3,2.8,4.1,1.3,0.9,0.4,1.6,2,11.3,10
Lamont Strothers,76,1,13,11.9,1.8,3.8,5.6,1.7,2.8,4.5,0.2,1,1.2,0.8,0.3,1.1,0.7,0.5,1.2,1.1,0.7,0.1,1.3,1.2,4.6,2.3
Lanard Copeland,78,1,33,4.8,1.2,1.6,2.8,1.1,1.4,2.5,0,0.2,0.2,0.4,0.1,0.5,0.2,0.4,0.5,0.4,0.1,0,0.7,0.5,2.7,1.3
Lancaster Gordon,75,1,201,12.8,2.3,3.7,6,2.2,3.4,5.6,0.1,0.3,0.4,0.8,0.2,1,0.6,0.7,1.3,1.5,0.6,0.2,1.2,1.3,5.6,4.1
Lance Allred,83,5,3,3.3,0.3,1,1.3,0.3,1,1.3,0,0,0,0.3,0.4,0.7,0,0.3,0.3,0,0,0,0,0.3,1,-0.1
Lance Blanks,76,1,142,7.4,0.8,1.1,1.9,0.7,0.6,1.3,0.1,0.4,0.5,0.3,0.1,0.4,0.2,0.6,0.8,0.8,0.3,0.1,0.4,0.9,2,2.5
Lance Stephenson,77,1,358,24.8,3.5,4.3,7.8,2.9,3,5.9,0.6,1.3,1.9,1.1,0.5,1.6,0.7,3.5,4.1,3,0.7,0.1,1.7,2,8.7,10.1
Lance Thomas,80,3,273,18.6,2.1,2.7,4.8,1.7,2.3,4,0.3,0.5,0.8,1.2,0.2,1.4,0.8,1.8,2.6,0.7,0.4,0.1,0.7,1.7,5.6,5.7
Landry Fields,79,3,255,23.6,2.7,3,5.7,2.2,2.1,4.3,0.5,0.9,1.4,1,0.4,1.4,1,3.3,4.3,1.6,0.8,0.2,1.1,1.2,6.8,9.2
Langston Galloway,74,1,201,24.8,3.2,5,8.2,1.9,2.8,4.7,1.3,2.2,3.5,1,0.3,1.3,0.5,2.6,3.2,2.2,0.9,0.2,0.8,2,8.7,9.1
LaPhonso Ellis,80,3,624,28.2,4.6,5.7,10.3,4.3,4.7,9,0.4,0.9,1.3,2.2,0.8,3,2.1,4.3,6.5,1.6,0.7,0.8,1.6,3.1,11.9,13.5
Lari Ketner,81,3,25,5.6,0.5,0.8,1.3,0.5,0.8,1.3,0,0,0,0.3,0.2,0.5,0.5,0.9,1.4,0.1,0.2,0.1,0.5,0.8,1.4,1.7
Laron Profit,77,1,135,11.4,1.3,1.8,3.1,1.1,1.3,2.4,0.2,0.5,0.7,0.5,0.3,0.8,0.4,1.2,1.5,1.2,0.5,0.2,0.9,1,3.3,3.7
Larry Bird,81,3,897,38.4,9.6,9.7,19.3,8.9,8.5,17.4,0.7,1.2,1.9,4.4,0.6,5,2,8,10,6.3,1.7,0.8,3.1,2.5,24.3,29.7
Larry Demic,81,3,206,15.5,1.9,2.3,4.2,1.9,2.3,4.2,0,0,0,0.9,0.6,1.5,1.6,2.3,3.9,0.5,0.3,0.2,1.2,2.5,4.7,5.5
Larry Drew,73,1,714,25.7,4.6,5.3,9.9,4.5,4.9,9.4,0.2,0.4,0.6,1.9,0.5,2.4,0.4,1.4,1.8,5.2,1.1,0.1,2.2,1.8,11.4,11.6
Larry Drew,74,1,12,18.3,1.7,3.1,4.8,1.3,1.4,2.7,0.3,1.9,2.2,0.2,0.1,0.3,0.1,1.2,1.3,3.8,0.5,0,2.1,1.1,3.8,3.9
Larry Hughes,77,1,727,30.8,5.1,7.6,12.7,4.4,5.9,10.3,0.7,1.6,2.3,3.1,1,4.1,1,3.2,4.2,3.1,1.5,0.4,2.1,2.3,14.1,12.7
Larry Johnson,78,3,707,36.3,6.2,6.7,12.9,5.7,5.6,11.3,0.5,1.1,1.6,3.2,1,4.2,2.5,5,7.5,3.3,0.7,0.4,2,2.7,16.2,18.4
Larry Kenon,81,3,263,25.7,5.4,5.8,11.2,5.4,5.8,11.2,0,0,0,2.1,0.7,2.8,2.2,3.5,5.7,1.7,0.9,0.2,2,1.9,12.8,12.8
Larry Krystkowiak,81,3,420,21.7,3.1,3.6,6.7,3.1,3.6,6.7,0,0.1,0.1,2,0.5,2.5,1.5,3.4,4.9,1.2,0.6,0.1,1.2,2.5,8.2,9.6
Larry Micheaux,81,3,96,9.3,1.5,1.1,2.6,1.5,1,2.5,0,0,0,0.5,0.4,0.9,1.1,1.6,2.7,0.5,0.4,0.3,0.6,1.3,3.4,5.3
Larry Nance,82,3,920,33.4,6.9,5.8,12.7,6.9,5.7,12.6,0,0.1,0.1,3.2,1,4.2,2.5,5.5,8,2.6,0.9,2.2,1.9,2.9,17.1,22.1
Larry Nance Jr.,81,3,126,21.5,2.8,2.4,5.2,2.7,2.2,4.9,0.1,0.3,0.4,0.7,0.3,1,1.8,3.7,5.4,1.1,1.1,0.5,0.8,2.2,6.3,10.8
Larry Owens,79,3,19,11.5,1,1.3,2.3,0.6,0.7,1.3,0.4,0.5,0.9,0.4,0.3,0.7,0.2,1.3,1.5,0.6,0.5,0.3,0.4,1.5,2.8,3.8
Larry Robinson,75,3,89,13.5,1.7,2.8,4.5,1.2,1.8,3,0.6,0.9,1.5,0.5,0.2,0.7,0.7,1.2,1.9,0.9,0.6,0,0.7,1.2,4.5,4.3
Larry Sanders,83,5,238,19.5,2.8,3.1,5.9,2.8,3,5.8,0,0,0,0.8,0.6,1.4,2,3.7,5.7,0.7,0.6,1.8,0.9,2.8,6.4,10.7
Larry Smith,80,3,883,25.9,2.9,2.5,5.4,2.9,2.5,5.4,0,0,0,1,0.8,1.8,3.9,5.3,9.2,1.1,0.8,0.5,1.4,3.4,6.7,13.6
Larry Spriggs,79,3,169,13,2,1.9,3.9,2,1.9,3.9,0,0,0,1.1,0.4,1.5,0.7,1.5,2.3,1.3,0.5,0.2,1.2,2,5.2,6
Larry Steele,77,1,16,27.9,3.9,5.2,9.1,3.9,5,8.9,0,0.3,0.3,1.4,0.3,1.7,0.8,2,2.8,4.2,1.6,0.1,2.1,3.3,9.1,10.1
Larry Stewart,80,3,270,20.1,2.8,2.8,5.6,2.8,2.6,5.4,0,0.2,0.2,1.7,0.6,2.3,1.6,2.3,4,1.3,0.5,0.4,1.3,2.1,7.4,8.9
Larry Sykes,81,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1
Larry Wright,73,1,122,18.8,3,3.6,6.6,3,3.4,6.4,0,0.2,0.2,1.2,0.2,1.4,0.5,1.2,1.7,3.1,0.7,0.2,1.5,2.1,7.3,7.7
LaSalle Thompson,82,5,985,21.6,3.2,3.3,6.5,3.2,3.2,6.4,0,0,0,1.6,0.5,2.1,2.2,4.6,6.8,1.2,0.8,1,1.7,3.2,7.9,12.3
Latrell Sprewell,77,1,913,38.6,6.7,9,15.7,5.4,6.7,12.1,1.2,2.4,3.6,3.8,0.9,4.7,0.8,3.2,4.1,4,1.4,0.4,2.7,1.8,18.3,15.5
Lavor Postell,77,1,61,7.3,1,1.9,2.9,0.8,1.4,2.2,0.2,0.5,0.7,1.1,0.3,1.4,0.2,0.6,0.7,0.2,0.2,0,0.6,0.5,3.2,1.5
Lavoy Allen,81,3,388,17.8,2.1,2.4,4.5,2.1,2.4,4.5,0,0,0,0.5,0.2,0.7,1.8,2.9,4.8,1,0.3,0.6,0.7,1.8,4.8,8.2
Lawrence Boston,80,3,13,9.6,1.8,2.2,4,1.8,2.2,4,0,0,0,0.6,0.4,1,1.5,1.5,3,0.2,0.3,0.2,0.6,1.9,4.3,4.8
Lawrence Funderburke,81,3,318,14.9,2.6,2.5,5.1,2.5,2.5,5,0,0.1,0.1,1.3,0.6,1.9,1.4,2.2,3.6,0.6,0.3,0.3,0.7,1.1,6.4,7.3
Lawrence Moten,77,1,119,15.2,2.4,3.5,5.9,1.9,2.3,4.2,0.5,1.2,1.7,1,0.5,1.5,0.7,0.8,1.5,1.5,0.6,0.3,1.1,1.2,6.3,5.1
Lawrence Roberts,81,3,87,13.2,1.3,1.6,2.9,1.3,1.6,2.9,0,0,0,1.2,0.6,1.8,1.5,2.1,3.6,0.4,0.5,0.2,0.5,1.9,3.8,5.8
Lazar Hayward,78,3,72,8.2,1,1.8,2.8,0.7,1,1.7,0.3,0.8,1.1,0.6,0.2,0.8,0.3,0.9,1.3,0.5,0.2,0.1,0.4,0.9,2.9,2.6
Lazaro Borrell,80,3,17,9.8,1.6,2.1,3.7,1.6,1.9,3.5,0,0.2,0.2,0.4,0.2,0.6,0.8,1.5,2.4,0.6,0.4,0.2,0.4,0.5,3.6,4.5
Leandro Barbosa,75,1,850,21.6,4,4.7,8.7,2.8,2.9,5.7,1.2,1.8,3,1.5,0.3,1.8,0.4,1.6,2,2.1,0.8,0.1,1.2,1.9,10.6,9.4
LeBron James,80,3,1061,38.9,9.8,9.8,19.6,8.4,7.2,15.6,1.4,2.6,4,6.1,2.1,8.2,1.2,6,7.3,7,1.6,0.8,3.4,1.9,27.1,28.5
Ledell Eackles,77,1,441,20.2,4.1,5.1,9.2,3.8,4.5,8.3,0.3,0.6,0.9,2.3,0.7,3,0.8,1.4,2.2,1.7,0.6,0.1,1.4,1.8,10.8,8.2
Lee Johnson,83,3,12,7.5,0.6,1.5,2.1,0.6,1.5,2.1,0,0,0,0.3,0.1,0.4,0.5,1.3,1.8,0.1,0,0.4,0.6,1.5,1.4,1.5
Lee Mayberry,73,1,496,20.8,1.9,2.7,4.6,1.2,1.4,2.6,0.8,1.2,2,0.5,0.3,0.8,0.3,1,1.3,3.6,0.7,0.1,1.2,1.7,5.1,6.7
Lee Nailon,81,3,306,19,3.7,4,7.7,3.7,4,7.7,0,0,0,1.2,0.4,1.6,1.2,1.8,3.1,1,0.4,0.2,1,1.9,8.6,7.9
Len Elmore,81,5,350,16.4,1.8,2.5,4.3,1.8,2.5,4.3,0,0,0,0.9,0.4,1.3,1.3,2.4,3.7,0.9,0.7,0.7,1.1,2.5,4.6,6.6
Leo Rautins,80,3,32,6.5,0.7,1.2,1.9,0.7,1.2,1.9,0,0,0,0.2,0.1,0.3,0.3,0.8,1.1,1,0.3,0.1,0.6,1.1,1.5,2.1
Leon Douglas,82,5,217,19.7,2.2,2,4.2,2.2,2,4.2,0,0,0,1.2,0.9,2.1,2,3.4,5.4,1,0.3,0.6,1.3,3.3,5.6,8.7
Leon Powe,80,3,239,13.9,2.1,1.9,4,2.1,1.9,4,0,0,0,2.1,1,3.1,1.6,2.2,3.8,0.3,0.3,0.3,0.8,2.1,6.2,7.2
Leon Smith,82,5,15,6.9,0.7,1.2,1.9,0.7,1.2,1.9,0,0,0,0.7,0.4,1.1,0.7,1.5,2.2,0.2,0.3,0.1,0.2,0.9,2.2,3.2
Leon Wood,75,1,274,16.5,2.2,3.4,5.6,1.6,2,3.6,0.6,1.3,1.9,1.4,0.3,1.7,0.3,0.9,1.2,3.2,0.5,0,1,1.1,6.4,6.7
